Data transakcji,Miasto/Gmina,Obręb,Zbyte prawo,Pu lokalu [m2],Pow. przynależna [m2],Pom. przynależne,Cena 1m2 bez VAT [zł],Zakt.cena bez VAT [zł],Program użytkowy,Kondygnacja,Sprzedał,Kupił
2020-11-20,Gdynia, Mały Kack,własność-własność,76.25999999999999,8.65,piwnica,8523.47,650000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,garderoba:1,korytarz:1",1.0,osoba fizyczna,osoba fizyczna
2021-06-07,Gdańsk, Przymorze Wielkie,spółdzielcze wł. prawo,42.0,0.0,brak,8523.81,358000.0,pokój:0,5.0,osoba fizyczna,osoba fizyczna
2020-07-14,Gdańsk, Zaspa Rozstaje,własność-własność,61.7,0.0,brak,8525.12,526000.0,"pokój:3,kuchnia:1,łazienka:1,wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2021-01-27,Gdańsk, Piecki Migowo,własność-własność,34.6,2.18,piwnica,8526.01,295000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",10.0,osoba fizyczna,osoba fizyczna
2021-02-02,Gdańsk, Brętowo,własność-własność,32.84,3.36,piwnica,8526.19,280000.0,"pokój:1,kuchnia:1,łazienka z wc:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-09-28,Gdańsk, Długie Ogrody,własność-własność,34.69,0.0,brak,8526.29,295776.85,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",3.0,deweloper,osoba fizyczna
2021-06-23,Gdańsk, Przymorze Wielkie,spółdzielcze wł. prawo,38.0,0.0,brak,8526.32,324000.0,pokój:0,5.0,osoba fizyczna,osoba fizyczna
2021-08-18,Gdynia, Oksywie,własność-własność,36.94,0.0,miejsce postojowe,8527.34,315000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-11-24,Gdańsk, Piecki Migowo,własność-własność,64.4,2.75,komórka lokatorska,8527.95,549199.99,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",4.0,deweloper,osoba fizyczna
2020-08-25,Gdynia, Mały Kack,własność-własność,70.35,5.0,"KOMÓRKA LOKATORSKA, miejsce postojowe",8528.78,600000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-05-29,Gdynia, Działki Leśne,spółdzielcze wł. prawo,61.2,2.1,piwnica,8529.41,522000.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2021-06-14,Gdańsk, Przymorze Małe,spółdzielcze wł. prawo,51.0,0.0,brak,8529.41,435000.0,pokój:0,3.0,osoba fizyczna,osoba fizyczna
2021-01-15,Gdańsk, Wrzeszcz,własność-własność,61.9,0.0,brak,8529.89,528000.0,"pokój:3,aneks kuchenny:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2020-08-27,Gdańsk, Wrzeszcz,własność-własność,42.2,0.0,nie podano,8530.81,360000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2020-12-18,Gdynia, Witomino Radiostacja,własność-własność,42.2,5.76,komórka lokatorska,8530.81,360000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2020-10-30,Gdańsk, Aniołki,spółdzielcze wł. prawo,72.67,1.0,brak,8531.72,620000.0,"pokój:3,kuchnia:1,łazienka z wc:1",3.0,osoba fizyczna,osoba fizyczna
2021-07-14,Sopot, Sopot,własność-własność,87.9,999.0,brak,8532.42,750000.0,"pokój:4,kuchnia:1,wc:1,przedpokój:1,pomieszczenie gospodarcze:1",5.0,osoba fizyczna,osoba fizyczna
2021-02-16,Gdańsk, Łostowice,własność-własność,30.94,2.99,komórka lokatorska,8532.64,264000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",2.0,deweloper,osoba fizyczna
2021-01-21,Gdańsk, Wrzeszcz,własność-własność,60.94,8.5,piwnica,8532.98,520000.0,"pokój:2,kuchnia:1,łazienka:1,wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-11-17,Gdańsk, Wrzeszcz,własność-własność,46.29,0.1,piwnica,8533.16,395000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1,spiżarka:1",5.0,osoba fizyczna,osoba fizyczna
2020-05-07,Gdańsk, Piecki Migowo,własność-własność,58.79,0.0,brak,8533.23,501668.86,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,deweloper,osoba fizyczna
2021-08-11,Gdynia, Cisowa,własność-własność,32.809999999999995,4.2,piwnica,8533.98,280000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2021-02-24,Gdańsk, Kiełpinek,własność-własność,53.9,3.1,komórka lokatorska,8534.32,460000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1,garderoba:1,pomieszczenie gospodarcze:1",3.0,osoba fizyczna,osoba fizyczna
2021-02-18,Gdynia, Wzgórze Św. Maksymiliana,własność-własność,74.4,4.49,piwnica,8534.95,635000.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2021-02-10,Gdańsk, Ujeścisko,własność-własność,71.46,3.67,komórka lokatorska,8536.24,610000.0,"pokój:3,kuchnia:1,łazienka z wc:1,wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-07-22,Gdynia, Pogórze,spółdzielcze wł. prawo,32.8,0.0,brak,8536.59,280000.0,"pokój:2,kuchnia:1",2.0,osoba fizyczna,osoba fizyczna
2020-08-17,Gdańsk, Osowa,własność-własność,41.0,3.69,piwnica,8536.59,350000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-12-09,Gdynia, Wzgórze Św. Maksymiliana,własność-własność,57.4,0.1,nie podano,8536.59,490000.0,ilość izb:3,5.0,osoba fizyczna,osoba fizyczna
2021-03-17,Gdańsk, Osowa,własność-własność,41.0,3.7,piwnica,8536.59,350000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",1.0,"przeds., spółka, firma",osoba fizyczna
2020-08-20,Gdańsk, Przymorze Wielkie,własność-własność,54.0,4.5,piwnica,8537.04,461000.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2021-03-17,Gdynia, Grabówek,własność-własność,44.61,4.11,komórka lokatorska,8537.81,380871.72,"pokój:2,aneks kuchenny:1,łazienka:1,przedpokój:1",1.0,deweloper,osoba fizyczna
2021-01-04,Gdańsk, Szadółki,własność-własność,54.46,0.0,brak,8538.38,465000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,korytarz:1",6.0,osoba fizyczna,osoba fizyczna
2020-11-25,Gdynia, Witomino Radiostacja,własność-własność,26.0,3.54,piwnica,8538.46,222000.0,"pokój:1,kuchnia:1,łazienka:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2021-02-24,Gdańsk, Jasień,własność-własność,44.5,10.2,piwnica,8539.33,380000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1",3.0,osoba fizyczna,osoba fizyczna
2020-12-30,Gdańsk, Ujeścisko,własność-własność,74.36,0.0,brak,8539.54,635000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-07-23,Gdańsk, Chełm,własność-własność,36.3,999.0,piwnica,8539.94,310000.0,"pokój z aneksem kuchennym:1,łazienka:1",1.0,osoba fizyczna,osoba fizyczna
2020-12-01,Gdynia, Mały Kack,własność-własność,80.2,0.0,brak,8541.15,685000.0,"pokój:3,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2021-01-15,Gdańsk, Osowa,własność-własność,52.1,6.6,piwnica,8541.27,445000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-07-13,Gdynia, Mały Kack,własność-własność,47.26,0.0,komórka lokatorska,8542.19,403703.71,"pokój:2,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1,garderoba:1",4.0,deweloper,osoba fizyczna
2020-12-04,Gdańsk, Łostowice,własność-własność,38.51,0.0,brak,8543.24,329000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-09-28,Gdańsk, Osowa,własność-własność,42.84,4.97,piwnica,8543.42,366000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2021-02-23,Gdańsk, Piecki Migowo,własność-własność,53.6,2.5,komórka lokatorska,8544.78,458000.0,"pokój:2,aneks kuchenny:1,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2020-09-21,Gdynia, Chwarzno - Wiczlino,własność-własność,44.47,0.0,brak,8545.09,380000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-12-14,Gdynia, Obłuże,własność-własność,46.81,0.0,miejsce postojowe,8545.18,400000.0,ilość izb:2,5.0,osoba fizyczna,osoba fizyczna
2021-08-17,Gdynia, Kamienna Góra,własność-własność,50.2,0.0,nie podano,8545.82,429000.0,ilość izb:3,3.0,osoba fizyczna,osoba fizyczna
2020-10-09,Gdańsk, Wrzeszcz,własność-własność,46.1,0.0,brak,8546.64,394000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-10-06,Gdańsk, Wrzeszcz,własność-własność,46.8,3.04,piwnica,8547.01,400000.0,"pokój:2,kuchnia:1,łazienka z wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2021-05-17,Gdańsk, Siedlce,własność-własność,33.93,0.0,brak,8547.01,290000.0,"pokój:1,kuchnia:1,łazienka:1,przedpokój:1",2.0,"przeds., spółka, firma",osoba fizyczna
2020-08-20,Gdańsk, Żabianka,własność-własność,46.2,0.0,nie podano,8549.78,395000.0,"pokój:3,kuchnia:1,łazienka z wc:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2021-05-20,Sopot, Sopot,własność-własność,53.8,0.0,brak,8550.19,460000.0,"pokój:2,kuchnia:1,łazienka z wc:1",2.0,osoba fizyczna,osoba fizyczna
2021-03-12,Gdańsk, Łostowice,własność-własność,38.3,999.0,piwnica,8550.91,327500.0,"pokój:1,kuchnia:1,łazienka:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-06-26,Gdynia, Mały Kack,własność-własność,100.51,14.69,garaż,8552.36,859597.89,ilość izb:5,1.0,deweloper,osoba fizyczna
2020-08-21,Gdańsk, Przymorze Wielkie,własność-własność,38.0,0.0,brak,8552.63,325000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2021-05-05,Gdynia, Chylonia,własność-własność,38.0,1.7,piwnica,8552.63,325000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-12-07,Gdańsk, Przymorze Wielkie,spółdzielcze wł. prawo,36.3,0.0,brak,8553.72,310500.0,pokój:0,3.0,osoba fizyczna,osoba fizyczna
2020-09-25,Gdańsk, Chełm,spółdzielcze wł. prawo,49.1,1.0,brak,8553.97,420000.0,"pokój:2,kuchnia:1,łazienka z wc:1",5.0,osoba fizyczna,osoba fizyczna
2020-05-04,Gdańsk, Chełm,własność-własność,34.6,1.0,piwnica,8554.91,296000.0,"pokój:1,kuchnia:1,łazienka z wc:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2021-03-22,Gdańsk, Żabianka,własność-własność,52.6,5.02,piwnica,8555.13,450000.0,"pokój:3,kuchnia:1,łazienka z wc:1,przedpokój:1",4.0,"przeds., spółka, firma",osoba fizyczna
2021-07-01,Gdynia, Oksywie,własność-własność,52.6,0.0,miejsce postojowe,8555.13,450000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-08-05,Gdańsk, Przymorze Wielkie,własność-własność,54.0,0.0,brak,8555.56,462000.0,"pokój:3,kuchnia:1,łazienka:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2020-08-05,Gdańsk, Przymorze Wielkie,spółdzielcze wł. prawo,54.0,0.0,brak,8555.56,462000.0,pokój:0,2.0,osoba fizyczna,osoba fizyczna
2020-09-23,Gdańsk, Przymorze Wielkie,spółdzielcze wł. prawo,45.0,1.0,nie podano,8555.56,385000.0,pokój:2,2.0,osoba fizyczna,osoba fizyczna
2020-11-13,Gdańsk, Przymorze Wielkie,własność-własność,45.0,0.0,brak,8555.56,385000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2020-05-08,Gdańsk, Szadółki,własność-własność,62.53,0.1,komórka lokatorska,8555.89,535000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka z wc:1,korytarz:1",3.0,osoba fizyczna,osoba fizyczna
2021-06-15,Gdynia, Wzgórze Św. Maksymiliana,własność-własność,51.42,0.1,nie podano,8556.98,440000.0,ilość izb:3,4.0,osoba fizyczna,osoba fizyczna
2020-09-03,Gdańsk, Szadółki,własność-własność,42.07,1.78,komórka lokatorska,8557.17,360000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,korytarz:1",6.0,osoba fizyczna,osoba fizyczna
2021-09-09,Gdańsk, Suchanino,spółdzielcze wł. prawo,42.42,1.0,brak,8557.28,363000.0,"pokój:2,kuchnia:1,łazienka z wc:1",-100.0,osoba fizyczna,osoba fizyczna
2020-09-15,Gdańsk, Złota Karczma,własność-własność,30.85,1.9,komórka lokatorska,8557.54,264000.0,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2020-07-10,Gdańsk, Kiełpinek,własność-własność,63.1,3.5,komórka lokatorska,8557.84,540000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2021-01-13,Gdynia, Leszczynki,własność-własność,46.74,0.1,nie podano,8557.98,400000.0,"pokój:2,łazienka:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2021-02-11,Gdynia, Działki Leśne,własność-własność,46.74,0.0,brak,8557.98,400000.0,ilość izb:3,3.0,osoba fizyczna,osoba fizyczna
2020-11-05,Gdańsk, Chełm,własność-własność,31.9,2.4,piwnica,8557.99,273000.0,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",3.0,deweloper,osoba fizyczna przedsiębiorca
2021-03-15,Gdynia, Grabówek,własność-własność,44.61,2.0,komórka lokatorska,8558.57,381797.65,"pokój:2,aneks kuchenny:1,łazienka:1,przedpokój:1",1.0,deweloper,osoba fizyczna
2021-05-25,Gdynia, Chwarzno - Wiczlino,własność-własność,56.08,0.0,brak,8559.2,480000.0,ilość izb:2,4.0,osoba fizyczna,osoba fizyczna
2020-06-16,Gdańsk, Jasień,własność-własność,59.0,5.5,piwnica,8559.32,505000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",3.0,osoba fizyczna,osoba fizyczna
2021-08-04,Gdynia, Dąbrowa,własność-własność,39.6,6.0,piwnica,8560.61,339000.0,"pokój:3,kuchnia:1,łazienka:1",4.0,osoba fizyczna,osoba fizyczna
2020-12-29,Gdańsk, Nowe Ogrody,własność-własność,44.150000000000006,8.87,piwnica,8561.72,378000.0,"pokój:2,kuchnia:1,łazienka:1,przedpokój:1",2.0,osoba fizyczna,osoba fizyczna
2021-05-31,Gdańsk, Oliwa,własność-własność,94.6,12.0,piwnica,8562.37,810000.0,"pokój:4,kuchnia:1,łazienka z wc:1",3.0,osoba fizyczna,osoba fizyczna
2020-12-10,Gdynia, Śródmieście z Portem,własność-własność,40.32,2.87,komórka lokatorska,8562.81,345252.59,"pokój:1,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1",4.0,deweloper,osoba fizyczna
2020-11-20,Gdynia, Orłowo,własność-własność,55.47,0.0,piwnica,8563.19,475000.0,ilość izb:3,3.0,osoba fizyczna,osoba fizyczna
2020-10-14,Gdańsk, Piecki Migowo,własność-własność,84.08,0.0,brak,8563.27,720000.0,"pokój:2,pokój z aneksem kuchennym:1,łazienka:1,wc:1,przedpokój:1,garderoba:1",3.0,osoba fizyczna,osoba fizyczna
2020-05-22,Gdańsk, Przymorze Małe,własność-własność,53.6,0.0,nie podano,8563.43,459000.0,"pokój:3,kuchnia:1,łazienka z wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2020-07-20,Gdańsk, Osowa,własność-własność,44.02,2.06,piwnica,8564.29,377000.0,"pokój:1,pokój z aneksem kuchennym:1,łazienka z wc:1,przedpokój:1",1.0,osoba fizyczna,osoba fizyczna
2021-05-06,Sopot, Sopot,własność-własność,87.57,0.0,brak,8564.58,750000.0,"pokój:3,kuchnia:1,łazienka z wc:1,przedpokój:1",4.0,osoba fizyczna,osoba fizyczna
2021-03-05,Gdańsk, Stogi,własność-własność,43.2,0.0,brak,8564.81,370000.0,"pokój:2,kuchnia:1,łazienka z wc:1,przedpokój:1,loggia:1",3.0,osoba fizyczna,osoba fizyczna
2020-05-22,Gdańsk, Suchanino,własność-własność,30.94,1.72,komórka lokatorska,8564.96,265000.0,"pokój z aneksem kuchennym:1,łazienka:1,przedpokój:1",5.0,osoba fizyczna,osoba fizyczna
2020-05-26,Gdańsk, Chełm,własność-własność,50.2,2.8,komórka lokatorska,8565.74,430000.0,"pokój:2,aneks kuchenny:1,łazienka:1,przedpokój:1",6.0,osoba fizyczna,osoba fizyczna
2020-12-21,Gdańsk, Orunia,spółdzielcze wł. prawo,25.1,0.0,nie podano,8565.74,215000.0,pokój:1,4.0,osoba fizyczna,osoba fizyczna
2020-09-30,Gdynia, Leszczynki,własność-własność,30.7,1.8,piwnica,8566.78,263000.0,ilość izb:2,3.0,osoba fizyczna,osoba fizyczna
